candidate_id,age,education_level,university_tier,cgpa,internships,projects,programming_languages,certifications,experience_years,hackathons,research_papers,skills_score,hired,soft_skills_score,resume_length_words,company_type
195614,23,Masters,Tier 3,7.83,2,5,5,1,0.09,1,0,22.5,0,3.85,344,Mid-size
195617,23,Bachelors,Tier 3,7.89,0,3,5,0,0.39,2,0,18.0,1,8.62,441,Startup
195618,21,Bachelors,Tier 2,6.5,1,5,2,1,2.07,0,0,15.5,1,9.38,553,MNC
195622,21,Bachelors,Tier 1,8.09,3,4,5,3,2.2,1,0,23.5,1,4.08,488,Startup
195623,28,Masters,Tier 1,8.28,0,3,5,5,2.52,0,0,23.5,0,8.48,369,Mid-size
195624,32,Masters,Tier 2,7.56,1,4,4,1,0.61,0,0,17.5,0,7.8,656,Startup
195625,26,Masters,Tier 2,7.69,0,3,4,2,0.13,0,0,17.0,1,6.75,383,MNC
195627,21,Bachelors,Tier 3,8.06,1,3,1,1,3.61,0,0,9.5,1,8.26,477,Startup
195629,29,Bachelors,Tier 2,7.75,1,2,2,0,0.09,0,0,8.0,1,4.97,457,Mid-size
195630,28,Masters,Tier 3,8.22,2,1,5,0,0.62,1,0,13.0,1,3.16,182,Mid-size
195631,26,Masters,Tier 2,7.41,0,2,2,1,1.86,1,0,10.5,1,9.29,419,MNC
195632,25,Bachelors,Tier 2,8.0,0,4,4,0,2.0,0,0,16.0,1,5.61,352,Startup
195634,22,Masters,Tier 1,8.18,2,5,4,0,3.57,0,0,18.0,0,3.05,402,Mid-size
195635,21,Bachelors,Tier 3,7.29,3,3,2,2,0.49,1,0,14.0,1,5.97,380,MNC
195636,30,Bachelors,Tier 1,7.66,1,0,1,1,3.31,0,0,3.5,0,7.15,512,Startup
195637,28,Bachelors,Tier 2,7.58,2,3,2,1,0.58,0,0,11.5,1,8.95,518,Mid-size
195639,24,Masters,Tier 2,7.67,0,5,3,1,2.42,1,0,18.5,1,8.59,459,Startup
195642,23,Masters,Tier 1,7.63,3,2,1,0,2.12,0,0,6.0,1,7.21,391,Mid-size
195643,27,Bachelors,Tier 2,7.68,0,3,3,2,0.51,1,0,16.0,1,9.36,609,Startup
195644,25,Bachelors,Tier 3,6.98,1,3,1,2,0.41,0,0,11.0,1,6.13,593,Mid-size
195646,26,Bachelors,Tier 2,6.67,2,4,5,0,0.43,1,0,19.0,1,7.86,323,MNC
195648,32,Bachelors,Tier 3,6.52,1,6,1,1,1.06,0,0,15.5,1,7.55,610,Mid-size
195650,31,Bachelors,Tier 1,7.88,1,3,5,0,0.6,1,0,17.0,0,7.21,409,MNC
195652,29,Bachelors,Tier 2,8.83,3,2,1,2,0.99,1,0,10.0,1,8.83,570,Startup
195653,28,Bachelors,Tier 3,8.11,0,5,2,1,1.29,0,0,15.5,1,4.61,537,MNC
195654,28,Bachelors,Tier 2,9.41,1,3,5,1,3.3,0,0,17.5,1,8.06,402,MNC
195655,28,Masters,Tier 2,7.98,1,2,2,2,0.17,0,0,11.0,1,9.17,450,Startup
195656,30,Masters,Tier 1,7.36,2,4,3,2,1.75,0,0,17.0,0,3.82,382,Mid-size
195657,33,Bachelors,Tier 1,7.04,2,1,5,0,2.54,0,0,12.0,1,9.69,563,Startup
195658,27,Bachelors,Tier 1,7.9,2,5,1,1,0.76,1,0,14.5,1,4.37,596,Startup
195659,30,Bachelors,Tier 2,8.16,1,6,2,3,3.7,0,0,20.5,1,7.92,485,Startup
195660,21,Bachelors,Tier 2,7.35,0,2,3,0,0.2,0,0,10.0,0,8.94,618,MNC
195662,23,Masters,Tier 3,8.29,3,4,3,1,0.32,0,0,15.5,1,9.62,638,MNC
195663,32,PhD,Tier 2,7.07,2,2,3,1,1.22,0,0,11.5,1,5.62,468,MNC
195666,25,Bachelors,Tier 1,9.01,2,2,5,1,1.68,0,0,15.5,1,5.68,508,Mid-size
195667,23,Bachelors,Tier 2,7.39,1,5,1,3,2.03,0,0,16.5,1,6.86,468,MNC
195669,26,Masters,Tier 3,7.83,3,3,3,0,1.56,1,0,13.0,1,4.24,250,MNC
195671,30,Bachelors,Tier 2,6.6,2,3,2,1,0.53,0,0,11.5,1,5.02,395,MNC
195672,23,Bachelors,Tier 2,7.16,0,1,4,0,3.36,0,0,10.0,1,9.5,484,Startup
195673,29,Bachelors,Tier 3,6.9,2,4,3,0,0.03,0,0,14.0,0,3.95,587,MNC
195674,22,Bachelors,Tier 1,9.15,1,4,3,1,0.82,0,0,15.5,1,6.84,283,Startup
195675,28,Bachelors,Tier 1,8.5,0,7,2,0,3.33,0,0,18.0,1,3.38,301,Startup
195676,23,Bachelors,Tier 3,7.59,2,5,5,1,0.1,0,0,21.5,1,7.85,474,Mid-size
195677,24,Masters,Tier 2,7.68,2,5,4,0,1.11,1,0,19.0,1,8.35,313,Startup
195678,25,Bachelors,Tier 2,6.15,1,1,4,0,0.9,1,0,11.0,1,7.81,301,MNC
195680,25,Bachelors,Tier 2,7.81,3,5,2,2,0.72,0,0,17.0,1,4.51,434,Mid-size
195681,21,PhD,Tier 1,7.68,3,1,3,2,0.73,0,0,11.0,0,3.95,437,MNC
195682,33,Bachelors,Tier 2,7.48,1,4,3,0,1.15,0,0,14.0,0,6.68,550,MNC
195685,33,Masters,Tier 2,7.14,2,6,5,0,0.42,0,0,22.0,1,4.06,451,MNC
195686,28,Bachelors,Tier 3,7.47,1,2,2,0,0.25,1,0,9.0,0,7.54,546,Startup
195687,34,Bachelors,Tier 2,6.7,1,2,1,1,0.6,1,0,8.5,1,3.58,697,MNC
195688,26,Masters,Tier 1,7.5,3,1,5,0,0.75,0,0,12.0,1,4.37,560,Startup
195689,28,Masters,Tier 1,7.52,3,0,5,2,0.2,0,0,13.0,0,9.58,515,Startup
195690,23,Masters,Tier 2,8.01,2,2,1,0,0.55,0,0,6.0,1,6.84,409,Mid-size
195691,28,Masters,Tier 1,7.51,1,1,5,0,3.3,0,0,12.0,1,7.97,483,Mid-size
195695,29,Bachelors,Tier 1,6.4,0,0,5,0,1.33,0,0,10.0,1,3.95,420,Startup
195696,21,Bachelors,Tier 3,8.23,2,4,5,2,0.9,0,0,21.0,1,4.88,366,Mid-size
195697,33,Masters,Tier 2,6.68,1,1,1,0,1.68,1,0,5.0,1,3.45,330,Mid-size
195698,24,Bachelors,Tier 3,8.51,2,5,1,0,0.09,1,0,13.0,0,7.05,488,Startup
195699,29,Bachelors,Tier 2,7.94,1,2,5,2,2.64,0,0,17.0,0,5.19,467,Mid-size
195700,21,Bachelors,Tier 2,7.63,1,3,5,3,0.22,0,0,20.5,1,8.71,495,MNC
195701,34,Masters,Tier 2,7.55,0,7,1,2,0.65,0,0,19.0,1,8.87,527,Mid-size
195702,27,Bachelors,Tier 3,8.37,0,3,5,2,1.97,0,0,19.0,1,3.14,275,MNC
195704,29,Masters,Tier 3,7.1,2,1,3,1,0.17,1,0,10.5,0,3.69,409,MNC
195705,32,Bachelors,Tier 2,6.82,1,2,3,1,2.55,0,0,11.5,1,5.13,218,MNC
195706,21,Bachelors,Tier 2,7.81,0,4,2,0,0.71,0,0,12.0,1,8.81,551,MNC
195707,28,Masters,Tier 2,6.31,0,2,1,2,0.4,1,0,10.0,1,7.62,473,MNC
195708,21,Masters,Tier 1,7.11,1,2,4,5,0.86,2,0,21.5,1,8.22,355,Startup
195709,26,Bachelors,Tier 1,7.05,2,5,5,0,1.16,0,0,20.0,0,3.02,389,MNC
195711,31,Bachelors,Tier 2,7.92,1,3,1,0,0.59,0,0,8.0,1,8.71,285,Startup
195712,29,Bachelors,Tier 2,7.84,1,1,2,1,0.53,0,0,7.5,1,4.55,342,Startup
195715,26,Masters,Tier 1,8.09,0,4,2,0,2.57,0,0,12.0,1,5.59,341,MNC
195716,22,Masters,Tier 2,7.76,1,1,3,2,3.11,1,0,12.0,1,3.22,235,Mid-size
195717,29,Bachelors,Tier 3,8.32,2,6,3,1,1.11,1,0,20.5,1,8.57,360,Mid-size
195718,26,Bachelors,Tier 3,7.67,2,4,4,1,1.56,0,0,17.5,1,5.17,607,Startup
195719,32,Bachelors,Tier 1,6.65,3,3,1,1,0.61,1,0,10.5,1,4.01,436,Mid-size
195721,25,Bachelors,Tier 1,7.62,2,3,3,1,0.66,1,0,14.5,0,5.15,413,Startup
195723,28,Bachelors,Tier 1,7.0,1,3,5,2,0.4,2,0,21.0,1,9.14,474,Mid-size
195724,29,Bachelors,Tier 1,5.72,0,1,3,1,0.39,0,0,9.5,1,9.56,504,MNC
195725,21,Bachelors,Tier 1,7.49,0,1,5,0,0.58,1,0,13.0,1,5.75,263,Mid-size
195726,23,Bachelors,Tier 3,7.53,3,5,2,0,1.96,1,0,15.0,0,4.86,619,Mid-size
195727,28,Bachelors,Tier 3,8.03,1,2,3,0,0.91,1,0,11.0,0,4.06,478,Startup
195728,29,Bachelors,Tier 3,8.24,1,3,5,0,2.1,0,0,16.0,1,6.83,284,MNC
195730,24,Bachelors,Tier 1,8.91,2,3,1,1,3.56,0,0,9.5,1,9.01,526,MNC
195732,34,Bachelors,Tier 2,8.35,2,4,5,0,1.13,0,0,18.0,0,5.13,344,MNC
195734,23,Masters,Tier 2,7.55,1,6,1,0,0.54,0,0,14.0,1,9.8,453,Startup
195736,29,Masters,Tier 3,8.11,0,3,3,3,0.74,1,0,17.5,1,9.45,287,Mid-size
195737,27,Bachelors,Tier 2,7.76,2,2,2,2,0.15,1,0,12.0,1,7.32,330,Startup
195742,31,Bachelors,Tier 3,8.28,3,1,5,2,0.27,1,0,16.0,0,4.52,335,MNC
195743,33,Bachelors,Tier 1,5.42,1,5,2,0,0.68,0,0,14.0,0,6.51,568,MNC
195744,23,Bachelors,Tier 1,7.18,2,3,4,1,0.54,1,0,16.5,0,9.11,447,MNC
195745,24,Bachelors,Tier 3,6.98,1,2,3,0,3.28,0,0,10.0,1,9.16,594,Mid-size
195746,32,Masters,Tier 2,7.85,1,2,5,0,2.67,0,0,14.0,1,3.94,410,MNC
195747,29,Bachelors,Tier 2,5.9,2,4,1,0,1.18,2,0,12.0,0,3.34,445,Startup
195748,28,Bachelors,Tier 1,6.97,2,5,5,1,3.49,2,0,23.5,1,8.69,398,Startup
195750,29,Bachelors,Tier 2,7.76,1,6,4,0,0.22,0,0,20.0,0,8.79,326,MNC
195751,24,PhD,Tier 3,8.19,1,5,2,1,1.69,0,0,15.5,0,5.48,349,Mid-size
195752,31,Bachelors,Tier 3,6.23,1,1,4,0,0.41,1,0,11.0,1,6.49,662,Startup
195753,28,Bachelors,Tier 1,7.57,0,7,4,1,3.09,0,0,23.5,1,7.43,681,MNC
195754,32,Masters,Tier 1,7.86,3,3,2,3,1.66,1,0,15.5,1,8.17,425,MNC
195755,24,Bachelors,Tier 3,8.87,1,5,5,2,1.37,0,0,23.0,1,6.38,551,Startup
195758,31,Masters,Tier 1,8.08,1,3,3,0,0.6,0,0,12.0,1,8.96,526,Startup
195759,21,Bachelors,Tier 1,8.45,0,1,5,0,1.18,0,0,12.0,0,9.38,537,Startup
195763,22,Masters,Tier 2,7.3,0,3,2,1,1.72,1,0,12.5,0,4.0,516,Startup
195764,29,Bachelors,Tier 2,9.06,3,1,1,0,2.8,1,0,5.0,0,8.32,561,Startup
195765,28,Masters,Tier 3,7.55,0,4,4,0,1.12,0,0,16.0,1,7.1,244,Mid-size
195767,34,Masters,Tier 2,8.84,3,2,1,0,1.88,1,0,7.0,1,8.64,549,MNC
195768,29,Masters,Tier 2,8.03,3,2,3,0,0.84,0,0,10.0,0,3.71,532,MNC
195770,34,Bachelors,Tier 1,7.75,2,2,2,3,1.49,1,0,13.5,1,7.84,328,MNC
195772,28,Bachelors,Tier 2,7.92,2,4,1,1,2.56,0,0,11.5,0,8.53,350,MNC
195773,23,Bachelors,Tier 3,5.85,2,4,2,1,0.8,0,0,13.5,1,3.78,683,Startup
195775,32,Bachelors,Tier 3,6.98,0,2,4,1,0.65,2,0,15.5,1,4.56,408,Startup
195776,25,Bachelors,Tier 2,7.28,0,4,4,1,0.63,2,0,19.5,1,3.9,501,MNC
195777,26,Masters,Tier 2,7.71,1,5,1,1,2.59,1,0,14.5,0,5.97,377,Mid-size
195779,26,PhD,Tier 3,8.65,0,4,3,0,3.29,0,0,14.0,1,6.79,544,MNC
195780,21,Bachelors,Tier 2,6.62,2,2,4,3,1.02,1,0,17.5,0,9.52,459,Mid-size
195781,25,Masters,Tier 2,6.9,0,2,1,3,1.42,0,0,10.5,1,9.94,565,Startup
195783,34,PhD,Tier 2,7.14,0,1,2,1,1.95,1,0,8.5,1,3.02,576,Startup
195784,29,PhD,Tier 3,7.43,2,2,4,2,1.08,1,0,16.0,0,8.11,646,MNC
195786,28,Bachelors,Tier 2,8.7,1,4,1,0,1.09,1,0,11.0,1,8.47,393,Mid-size
195787,29,Masters,Tier 3,7.12,2,1,5,1,1.09,0,0,13.5,1,6.98,487,MNC
195788,34,Bachelors,Tier 2,6.95,0,2,3,2,1.48,0,0,13.0,1,8.66,412,Startup
195789,21,Bachelors,Tier 3,8.5,1,3,5,1,0.19,1,0,18.5,1,8.3,650,Mid-size
195790,23,Bachelors,Tier 2,8.32,3,4,1,1,0.39,0,0,11.5,0,5.53,490,MNC
195791,22,Masters,Tier 1,8.38,1,3,1,1,2.08,0,0,9.5,0,9.56,559,MNC
195792,27,Bachelors,Tier 3,8.02,2,3,1,1,1.14,0,0,9.5,1,3.4,508,Mid-size
195793,26,Bachelors,Tier 1,7.14,1,4,3,2,0.72,0,0,17.0,0,4.42,433,MNC
195794,22,Bachelors,Tier 3,7.1,1,1,2,0,0.58,0,0,6.0,1,4.79,478,MNC
195795,24,Bachelors,Tier 3,8.45,2,5,5,2,1.13,0,0,23.0,0,4.16,541,Mid-size
195796,28,Bachelors,Tier 1,7.43,2,2,4,1,0.32,0,0,13.5,1,7.9,587,Startup
195797,26,Masters,Tier 3,7.04,2,3,1,0,0.68,0,0,8.0,0,7.62,375,MNC
195800,25,Bachelors,Tier 2,8.37,1,7,3,1,0.25,0,0,21.5,1,6.65,228,MNC
195801,21,Masters,Tier 3,6.91,1,4,4,2,0.79,0,0,19.0,0,5.45,424,MNC
195802,32,Bachelors,Tier 1,7.89,0,2,4,2,1.2,0,0,15.0,1,9.52,253,Startup
195803,33,Masters,Tier 2,5.82,2,3,2,2,2.88,0,0,13.0,0,6.61,360,MNC
195805,28,PhD,Tier 1,8.09,3,2,3,4,0.55,1,0,17.0,1,8.28,485,Startup
195806,23,PhD,Tier 2,6.15,3,1,3,2,1.56,2,0,13.0,1,6.17,350,Mid-size
195807,33,Bachelors,Tier 3,7.15,1,5,4,3,2.33,1,0,23.5,1,6.44,481,MNC
195809,27,Bachelors,Tier 2,7.37,2,3,3,2,0.47,1,0,16.0,1,7.38,744,Startup
195810,28,Masters,Tier 2,7.22,2,4,1,0,4.17,2,0,12.0,1,3.25,320,Startup
195812,26,Masters,Tier 2,8.05,2,3,3,2,1.75,1,0,16.0,1,8.54,538,Mid-size
195814,30,Bachelors,Tier 2,9.07,0,1,1,0,0.0,1,0,5.0,0,7.75,283,Startup
195815,31,Bachelors,Tier 1,7.44,0,2,2,1,2.12,2,0,11.5,1,3.66,564,MNC
195816,30,Masters,Tier 3,7.89,0,4,4,1,0.01,0,0,17.5,0,3.61,348,Mid-size
195817,21,Masters,Tier 3,7.01,1,0,3,4,2.38,0,0,12.0,0,5.41,514,MNC
195818,30,Bachelors,Tier 3,7.87,0,3,5,1,1.98,2,0,19.5,1,5.48,438,MNC
195821,29,Bachelors,Tier 3,5.97,2,4,2,2,1.97,2,0,17.0,0,9.49,375,Mid-size
195822,27,Masters,Tier 2,7.57,0,7,4,2,0.24,0,0,25.0,1,3.99,332,Startup
195825,21,Bachelors,Tier 3,7.56,3,5,1,0,0.0,0,0,12.0,1,9.08,342,Mid-size
195826,28,Masters,Tier 3,7.84,1,0,4,1,1.96,1,0,10.5,0,8.13,452,MNC
195827,33,Masters,Tier 2,7.01,0,3,5,1,0.46,1,0,18.5,1,6.2,521,Mid-size
195828,22,Masters,Tier 2,7.41,2,4,3,0,1.2,0,0,14.0,1,9.74,521,MNC
195829,31,Bachelors,Tier 1,7.51,2,3,4,1,2.91,0,0,15.5,0,6.49,363,Startup
195831,26,Bachelors,Tier 3,8.36,0,1,3,1,0.81,1,0,10.5,0,3.08,501,MNC
195835,27,Masters,Tier 1,7.99,1,6,5,0,0.43,1,0,23.0,1,9.54,280,Mid-size
195836,21,Masters,Tier 2,6.65,2,5,5,2,0.63,1,0,24.0,1,3.47,564,MNC
195838,34,Bachelors,Tier 1,8.84,3,3,2,1,2.78,0,0,11.5,0,9.25,413,Mid-size
195840,28,PhD,Tier 3,6.9,1,3,4,2,0.86,0,0,17.0,1,7.66,324,Mid-size
195842,32,PhD,Tier 3,6.24,2,2,1,1,0.57,1,0,8.5,0,7.13,518,MNC
195845,34,Bachelors,Tier 2,7.77,0,4,3,1,2.36,0,0,15.5,0,7.96,541,Mid-size
195846,24,Bachelors,Tier 1,7.56,2,2,4,1,1.72,2,0,15.5,0,6.29,326,Startup
195847,28,Bachelors,Tier 1,7.2,3,1,3,0,0.17,0,0,8.0,1,9.82,456,Startup
195848,31,Bachelors,Tier 1,8.34,2,2,1,1,0.18,1,0,8.5,1,3.65,464,Startup
195849,24,Masters,Tier 2,6.4,1,3,2,1,0.35,0,0,11.5,1,6.71,526,Startup
195852,23,Bachelors,Tier 3,8.95,1,5,3,2,0.43,0,0,19.0,1,7.42,627,MNC
195853,29,Bachelors,Tier 2,5.94,2,2,1,1,0.47,2,0,9.5,1,4.12,727,MNC
195854,32,Bachelors,Tier 3,8.18,2,2,1,1,0.99,0,0,7.5,0,7.14,568,MNC
195856,34,Masters,Tier 1,7.9,1,2,2,0,1.32,0,0,8.0,1,3.24,408,MNC
195857,30,Bachelors,Tier 2,6.8,2,2,4,0,0.21,2,0,14.0,0,7.93,391,Startup
195858,25,Masters,Tier 2,8.03,3,3,2,0,1.3,0,0,10.0,1,3.41,341,Mid-size
195859,21,Bachelors,Tier 2,6.91,0,1,4,1,0.33,0,0,11.5,1,6.49,492,Startup
195860,33,Masters,Tier 1,7.17,2,4,1,0,0.89,0,0,10.0,1,4.21,251,MNC
195862,24,Bachelors,Tier 1,7.66,2,2,5,2,0.15,1,0,18.0,0,6.43,424,MNC
195863,32,Masters,Tier 1,6.81,1,3,2,1,0.83,0,0,11.5,1,7.47,536,MNC
195864,32,Masters,Tier 2,7.13,2,3,4,2,3.71,1,0,18.0,1,8.61,436,MNC
195867,21,Masters,Tier 2,7.4,0,4,5,1,0.36,0,0,19.5,0,6.87,574,MNC
195871,26,Bachelors,Tier 2,8.65,1,3,2,2,1.89,0,0,13.0,1,4.2,550,Mid-size
195872,34,Bachelors,Tier 3,7.29,0,2,4,3,0.89,0,0,16.5,0,6.71,390,Mid-size
195873,33,Bachelors,Tier 3,9.25,3,2,5,1,0.62,0,0,15.5,1,7.08,341,MNC
195875,30,Masters,Tier 1,6.59,1,6,5,0,0.71,0,0,22.0,0,6.3,498,MNC
195877,24,Bachelors,Tier 1,7.59,1,1,2,2,1.22,2,0,11.0,0,4.82,359,MNC
195878,33,Bachelors,Tier 2,7.13,2,3,4,3,0.66,0,0,18.5,1,9.64,292,Startup
195879,23,Masters,Tier 2,6.8,1,3,1,2,2.49,0,0,11.0,1,5.26,379,Mid-size
195880,23,Masters,Tier 2,8.47,2,2,3,0,0.2,1,0,11.0,1,4.32,501,MNC
195881,32,Bachelors,Tier 1,9.05,1,4,1,1,2.09,0,0,11.5,0,5.16,631,Startup
195883,28,Masters,Tier 1,8.69,0,5,3,0,0.91,0,0,16.0,0,7.09,472,Mid-size
195884,25,Masters,Tier 3,6.66,3,1,1,0,3.95,0,0,4.0,0,4.2,335,Mid-size
195885,23,Bachelors,Tier 3,7.96,3,4,4,2,0.29,0,0,19.0,1,9.59,430,Mid-size
195886,33,Bachelors,Tier 2,7.59,1,2,3,1,1.61,0,0,11.5,1,9.43,368,Startup
195887,30,Masters,Tier 1,7.17,0,2,5,1,0.86,2,0,17.5,1,8.65,459,MNC
195890,24,Masters,Tier 1,7.54,0,4,1,0,1.62,0,0,10.0,1,7.22,511,MNC
195891,23,Bachelors,Tier 2,7.73,1,4,5,1,1.12,0,0,19.5,0,8.37,362,Startup
195892,25,Masters,Tier 1,7.68,1,4,2,0,1.35,1,0,13.0,0,5.68,387,Startup
195893,32,Masters,Tier 2,6.59,2,4,4,1,1.04,1,0,18.5,1,5.91,515,Startup
195895,26,Bachelors,Tier 1,8.19,1,2,1,1,0.32,0,0,7.5,0,5.1,640,Startup
195897,34,Bachelors,Tier 2,8.13,1,3,3,1,0.64,1,0,14.5,1,4.85,456,Mid-size
195898,30,Bachelors,Tier 3,6.33,1,3,4,1,0.11,1,0,16.5,1,5.01,586,MNC
195899,26,Masters,Tier 1,7.4,1,6,2,0,0.02,0,0,16.0,1,6.34,381,MNC
195900,23,Bachelors,Tier 1,8.14,2,0,4,1,1.03,0,0,9.5,1,7.59,658,Startup
195902,23,Bachelors,Tier 2,8.53,2,4,1,1,0.1,0,0,11.5,1,4.4,442,Mid-size
195903,22,Bachelors,Tier 2,6.87,1,6,1,3,0.9,0,0,18.5,1,3.7,528,Startup
195904,30,Masters,Tier 2,7.06,0,4,4,0,1.5,0,0,16.0,1,8.25,472,MNC
195908,29,PhD,Tier 2,6.71,0,0,3,1,0.01,0,0,7.5,1,3.74,618,Mid-size
195909,32,Bachelors,Tier 3,6.65,2,5,5,0,0.47,0,0,20.0,1,8.3,312,MNC
195910,33,Bachelors,Tier 2,6.87,1,5,2,1,0.61,0,0,15.5,1,9.98,382,MNC
195911,22,Bachelors,Tier 2,7.38,0,1,4,2,2.1,0,0,13.0,1,8.01,410,MNC
195914,23,Bachelors,Tier 2,7.49,2,1,2,1,0.1,0,0,7.5,1,4.71,590,Mid-size
195915,24,Masters,Tier 2,8.37,1,1,3,0,2.63,1,0,9.0,1,9.06,472,Startup
195918,30,Bachelors,Tier 2,7.38,1,3,1,1,0.01,1,0,10.5,1,8.84,594,MNC
195919,25,Bachelors,Tier 2,7.55,1,2,1,1,2.0,1,0,8.5,1,8.17,510,MNC
195923,26,Bachelors,Tier 2,5.96,2,1,1,0,0.22,0,0,4.0,1,9.15,412,MNC
195924,31,Bachelors,Tier 2,7.38,2,2,1,1,0.55,1,0,8.5,1,3.61,419,Startup
195925,25,Masters,Tier 2,7.65,0,4,2,0,2.69,0,0,12.0,1,5.17,501,MNC
195926,22,Bachelors,Tier 2,8.57,0,1,4,0,0.12,0,0,10.0,0,4.39,364,Mid-size
195928,34,Masters,Tier 2,7.96,1,3,4,0,0.99,0,0,14.0,1,3.06,573,Mid-size
195931,24,Bachelors,Tier 3,7.62,0,6,4,0,0.92,0,0,20.0,0,7.54,384,Mid-size
195932,29,Masters,Tier 3,8.4,2,3,5,1,0.24,1,0,18.5,1,3.11,364,Mid-size
195933,26,Bachelors,Tier 2,6.91,0,2,2,2,2.8,0,0,11.0,1,9.66,463,Startup
195934,33,Masters,Tier 2,7.54,1,1,5,2,0.2,1,0,16.0,1,9.03,506,Startup
195936,33,Bachelors,Tier 2,7.75,1,3,5,1,0.36,0,0,17.5,1,9.65,641,Startup
195937,24,Bachelors,Tier 1,7.51,3,2,2,1,1.24,1,0,10.5,1,9.84,308,MNC
195938,30,PhD,Tier 2,7.25,1,5,3,1,1.0,0,0,17.5,1,3.01,530,MNC
195939,26,Masters,Tier 1,7.9,2,2,3,0,3.22,1,0,11.0,1,7.07,403,MNC
195941,27,Bachelors,Tier 1,6.7,2,5,1,0,0.18,0,0,12.0,0,9.5,426,Startup
195942,33,Bachelors,Tier 2,6.75,1,2,5,1,1.03,1,0,16.5,1,8.67,336,MNC
195943,25,Masters,Tier 2,7.38,2,4,2,0,2.29,0,0,12.0,1,3.37,401,Mid-size
195944,28,Bachelors,Tier 3,7.69,1,6,2,1,3.31,1,0,18.5,1,9.9,692,Mid-size
195945,32,Bachelors,Tier 2,7.78,1,2,1,3,1.44,0,0,10.5,0,7.55,490,Startup
195947,30,Bachelors,Tier 3,7.28,3,4,1,0,0.33,0,0,10.0,1,6.48,320,MNC
195950,34,Bachelors,Tier 3,7.96,0,0,3,2,0.98,1,0,10.0,1,5.86,316,Startup
195951,22,Bachelors,Tier 1,8.05,2,5,4,2,0.71,0,0,21.0,1,6.57,455,Startup
195952,29,Bachelors,Tier 2,7.12,1,2,1,1,2.59,0,0,7.5,1,4.09,583,MNC
195954,21,Masters,Tier 1,8.18,0,2,2,2,1.15,0,0,11.0,1,3.7,360,MNC
195956,30,Bachelors,Tier 2,8.19,2,3,5,1,1.01,1,0,18.5,0,4.5,523,Startup
195957,26,Bachelors,Tier 2,8.6,0,4,4,2,0.5,0,0,19.0,1,5.57,479,MNC
195958,33,Bachelors,Tier 1,7.85,2,2,3,1,0.04,0,0,11.5,0,7.3,653,Startup
195959,21,Bachelors,Tier 1,7.85,1,1,1,0,0.06,0,0,4.0,1,5.99,278,MNC
195961,29,Masters,Tier 2,8.7,0,2,1,0,3.18,0,0,6.0,0,7.17,639,Startup
195963,22,Bachelors,Tier 3,8.07,2,2,2,1,0.04,1,0,10.5,1,7.3,360,MNC
195964,24,Masters,Tier 3,6.81,1,1,5,1,1.69,0,0,13.5,1,6.07,410,MNC
195967,33,Bachelors,Tier 1,7.19,0,3,4,1,0.87,2,0,17.5,1,8.25,544,MNC
195969,28,Bachelors,Tier 1,7.85,0,0,3,2,1.25,0,0,9.0,1,3.89,423,Startup
195970,29,Bachelors,Tier 1,7.63,0,2,2,1,0.72,0,0,9.5,1,9.61,410,Startup
195971,26,Bachelors,Tier 1,7.33,3,3,2,0,1.86,0,0,10.0,1,4.0,557,Startup
195972,26,Masters,Tier 3,8.48,2,3,1,1,0.22,1,0,10.5,1,3.7,233,Startup
195976,27,Bachelors,Tier 2,7.74,1,2,1,1,2.79,0,0,7.5,0,9.77,502,MNC
195977,26,Bachelors,Tier 3,8.47,1,2,2,1,1.0,0,0,9.5,1,5.72,420,Startup
195978,24,Bachelors,Tier 1,7.84,1,4,2,0,1.57,0,0,12.0,1,4.73,242,Mid-size
195979,30,Bachelors,Tier 3,6.63,0,4,4,3,2.98,1,0,21.5,1,4.7,337,MNC
195980,24,Masters,Tier 1,6.93,1,3,2,0,0.69,0,0,10.0,0,5.5,622,Startup
195982,27,Bachelors,Tier 2,7.72,0,4,1,1,0.09,0,0,11.5,0,5.03,567,MNC
195983,27,Bachelors,Tier 2,7.38,0,3,5,0,1.21,1,0,17.0,1,9.62,378,MNC
195984,21,PhD,Tier 3,5.89,1,1,1,0,0.4,0,0,4.0,1,5.84,536,MNC
195985,27,Bachelors,Tier 1,6.65,0,3,5,1,2.41,2,0,19.5,0,4.36,470,Mid-size
195986,21,Bachelors,Tier 2,7.01,1,1,1,1,1.95,1,0,6.5,1,4.13,290,Startup
195988,24,Masters,Tier 1,6.13,2,3,3,1,1.59,2,0,15.5,1,9.37,300,MNC
195989,21,Masters,Tier 1,9.17,0,1,5,1,0.73,0,0,13.5,0,6.39,594,MNC
195990,25,Bachelors,Tier 1,7.47,2,1,1,0,0.08,1,0,5.0,1,4.79,397,MNC
195991,29,Masters,Tier 1,8.85,2,1,2,1,3.05,0,0,7.5,1,7.37,509,MNC
195994,24,Bachelors,Tier 2,9.03,3,1,2,0,0.08,0,0,6.0,0,8.44,455,MNC
195995,30,Bachelors,Tier 2,8.14,1,1,4,0,0.61,0,0,10.0,0,4.63,454,Mid-size
195996,33,Bachelors,Tier 2,7.7,3,4,3,2,1.11,1,0,18.0,0,4.52,439,MNC
195997,29,Masters,Tier 1,7.23,3,6,1,1,1.71,1,0,16.5,1,9.32,684,MNC
